モデル名,検出した人数,"向きの回数(Front, Behind, Left, Right, None)",向きの割合[%],ファイルパス
yolo26n-pose,7,"{1: [137, 101, 0, 116, 65], 4: [2, 0, 0, 0, 0], 5: [2, 0, 0, 0, 0], 7: [5, 0, 0, 0, 0], 11: [0, 0, 0, 0, 2], 16: [0, 0, 0, 0, 6], 18: [0, 4, 1, 0, 0]}","{1: [0.327, 0.241, 0.0, 0.277, 0.155], 4: [1.0, 0.0, 0.0, 0.0, 0.0], 5: [1.0, 0.0, 0.0, 0.0, 0.0], 7: [1.0, 0.0, 0.0, 0.0, 0.0], 11: [0.0, 0.0, 0.0, 0.0, 1.0], 16: [0.0, 0.0, 0.0, 0.0, 1.0], 18: [0.0, 0.8, 0.2, 0.0, 0.0]}",data_yolo/移動/路側/距離5m/奥/確認横断/resize.mov
yolo26n-pose,1,"{28: [289, 236, 0, 12, 0]}","{28: [0.538, 0.439, 0.0, 0.022, 0.0]}",data_yolo/移動/路側/距離10m/奥/確認横断/resize.mov
yolo26n-pose,2,"{33: [0, 437, 0, 0, 4], 34: [0, 1, 0, 0, 0]}","{33: [0.0, 0.991, 0.0, 0.0, 0.009], 34: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/手前/素通り/resize.mov
yolo26n-pose,1,"{36: [0, 14, 0, 0, 200]}","{36: [0.0, 0.065, 0.0, 0.0, 0.935]}",data_yolo/移動/車載1/距離5m/手前/確認横断/resize.mov
yolo26n-pose,3,"{41: [0, 587, 1, 0, 13], 42: [0, 7, 0, 0, 0], 43: [0, 3, 0, 0, 0]}","{41: [0.0, 0.977, 0.002, 0.0, 0.022], 42: [0.0, 1.0, 0.0, 0.0, 0.0], 43: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/手前/停止素通り/resize.mov
yolo26n-pose,2,"{45: [0, 101, 0, 0, 6], 47: [0, 0, 0, 0, 4]}","{45: [0.0, 0.944, 0.0, 0.0, 0.056], 47: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載1/距離5m/手前/走行横断/resize.mov
yolo26n-pose,2,"{48: [594, 0, 0, 0, 0], 52: [2, 0, 0, 0, 0]}","{48: [1.0, 0.0, 0.0, 0.0, 0.0], 52: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/奥/素通り/resize.mov
yolo26n-pose,2,"{53: [797, 0, 0, 0, 0], 55: [4, 0, 0, 0, 0]}","{53: [1.0, 0.0, 0.0, 0.0, 0.0], 55: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/奥/確認横断/resize.mov
yolo26n-pose,7,"{65: [504, 99, 57, 0, 0], 67: [0, 0, 0, 0, 4], 68: [0, 0, 0, 0, 3], 69: [0, 0, 0, 0, 1], 76: [0, 0, 0, 0, 3], 79: [0, 0, 0, 0, 1], 84: [0, 1, 0, 0, 0]}","{65: [0.764, 0.15, 0.086, 0.0, 0.0], 67: [0.0, 0.0, 0.0, 0.0, 1.0], 68: [0.0, 0.0, 0.0, 0.0, 1.0], 69: [0.0, 0.0, 0.0, 0.0, 1.0], 76: [0.0, 0.0, 0.0, 0.0, 1.0], 79: [0.0, 0.0, 0.0, 0.0, 1.0], 84: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/奥/不確認横断/resize.mov
yolo26n-pose,2,"{86: [640, 0, 3, 0, 0], 89: [1, 0, 0, 0, 0]}","{86: [0.995, 0.0, 0.005, 0.0, 0.0], 89: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/奥/停止素通り/resize.mov
yolo26n-pose,3,"{94: [264, 0, 0, 0, 0], 95: [2, 0, 0, 0, 0], 96: [1, 0, 0, 0, 0]}","{94: [1.0, 0.0, 0.0, 0.0, 0.0], 95: [1.0, 0.0, 0.0, 0.0, 0.0], 96: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離5m/奥/走行横断/resize.mov
yolo26n-pose,3,"{98: [0, 648, 0, 0, 12], 99: [0, 1, 0, 0, 0], 101: [0, 3, 0, 0, 0]}","{98: [0.0, 0.982, 0.0, 0.0, 0.018], 99: [0.0, 1.0, 0.0, 0.0, 0.0], 101: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離15m/手前/素通り/resize.mov
yolo26n-pose,4,"{103: [0, 795, 0, 0, 2], 106: [0, 5, 0, 0, 0], 108: [0, 1, 0, 0, 0], 109: [0, 2, 0, 0, 0]}","{103: [0.0, 0.997, 0.0, 0.0, 0.003], 106: [0.0, 1.0, 0.0, 0.0, 0.0], 108: [0.0, 1.0, 0.0, 0.0, 0.0], 109: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離15m/手前/確認横断/resize.mov
yolo26n-pose,2,"{115: [60, 580, 10, 9, 14], 121: [0, 22, 0, 0, 0]}","{115: [0.089, 0.862, 0.015, 0.013, 0.021], 121: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離15m/手前/不確認横断/resize.mov
yolo26n-pose,2,"{125: [0, 754, 0, 0, 24], 127: [0, 4, 0, 0, 0]}","{125: [0.0, 0.969, 0.0, 0.0, 0.031], 127: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離15m/手前/停止素通り/resize.mov
yolo26n-pose,1,"{132: [0, 277, 0, 0, 4]}","{132: [0.0, 0.986, 0.0, 0.0, 0.014]}",data_yolo/移動/車載1/距離15m/手前/走行横断/resize.mov
yolo26n-pose,5,"{146: [0, 672, 0, 0, 15], 148: [0, 2, 0, 0, 0], 149: [0, 4, 0, 0, 0], 151: [0, 6, 0, 0, 0], 154: [0, 1, 0, 0, 0]}","{146: [0.0, 0.978, 0.0, 0.0, 0.022], 148: [0.0, 1.0, 0.0, 0.0, 0.0], 149: [0.0, 1.0, 0.0, 0.0, 0.0], 151: [0.0, 1.0, 0.0, 0.0, 0.0], 154: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離10m/手前/素通り/resize.mov
yolo26n-pose,5,"{155: [0, 536, 0, 0, 17], 158: [0, 1, 0, 0, 3], 159: [0, 0, 0, 0, 1], 165: [0, 0, 0, 0, 1], 170: [0, 0, 0, 0, 1]}","{155: [0.0, 0.969, 0.0, 0.0, 0.031], 158: [0.0, 0.25, 0.0, 0.0, 0.75], 159: [0.0, 0.0, 0.0, 0.0, 1.0], 165: [0.0, 0.0, 0.0, 0.0, 1.0], 170: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載1/距離10m/手前/確認横断/resize.mov
yolo26n-pose,5,"{171: [0, 541, 0, 0, 6], 172: [0, 3, 0, 0, 0], 173: [0, 2, 0, 0, 0], 175: [0, 1, 0, 0, 0], 181: [0, 0, 0, 0, 1]}","{171: [0.0, 0.989, 0.0, 0.0, 0.011], 172: [0.0, 1.0, 0.0, 0.0, 0.0], 173: [0.0, 1.0, 0.0, 0.0, 0.0], 175: [0.0, 1.0, 0.0, 0.0, 0.0], 181: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載1/距離10m/手前/不確認横断/resize.mov
yolo26n-pose,5,"{192: [0, 830, 0, 0, 6], 194: [0, 4, 0, 0, 0], 195: [0, 5, 0, 0, 0], 196: [0, 1, 0, 0, 0], 197: [0, 13, 0, 0, 0]}","{192: [0.0, 0.993, 0.0, 0.0, 0.007], 194: [0.0, 1.0, 0.0, 0.0, 0.0], 195: [0.0, 1.0, 0.0, 0.0, 0.0], 196: [0.0, 1.0, 0.0, 0.0, 0.0], 197: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離10m/手前/停止素通り/resize.mov
yolo26n-pose,1,"{200: [1, 247, 0, 9, 0]}","{200: [0.004, 0.961, 0.0, 0.035, 0.0]}",data_yolo/移動/車載1/距離10m/手前/走行横断/resize.mov
yolo26n-pose,4,"{221: [590, 0, 0, 0, 0], 223: [2, 0, 0, 0, 0], 227: [6, 0, 0, 0, 0], 228: [4, 0, 0, 0, 0]}","{221: [1.0, 0.0, 0.0, 0.0, 0.0], 223: [1.0, 0.0, 0.0, 0.0, 0.0], 227: [1.0, 0.0, 0.0, 0.0, 0.0], 228: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離10m/奥/素通り/resize.mov
yolo26n-pose,6,"{232: [483, 177, 0, 8, 0], 236: [0, 0, 0, 0, 1], 237: [0, 0, 0, 0, 1], 241: [0, 0, 0, 0, 1], 244: [0, 0, 0, 0, 1], 250: [0, 3, 0, 0, 0]}","{232: [0.723, 0.265, 0.0, 0.012, 0.0], 236: [0.0, 0.0, 0.0, 0.0, 1.0], 237: [0.0, 0.0, 0.0, 0.0, 1.0], 241: [0.0, 0.0, 0.0, 0.0, 1.0], 244: [0.0, 0.0, 0.0, 0.0, 1.0], 250: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離10m/奥/確認横断/resize.mov
yolo26n-pose,6,"{268: [458, 147, 0, 10, 0], 271: [0, 0, 0, 0, 1], 272: [0, 0, 0, 0, 2], 278: [0, 0, 0, 0, 1], 280: [0, 1, 0, 0, 0], 281: [0, 0, 0, 0, 2]}","{268: [0.745, 0.239, 0.0, 0.016, 0.0], 271: [0.0, 0.0, 0.0, 0.0, 1.0], 272: [0.0, 0.0, 0.0, 0.0, 1.0], 278: [0.0, 0.0, 0.0, 0.0, 1.0], 280: [0.0, 1.0, 0.0, 0.0, 0.0], 281: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載1/距離10m/奥/不確認横断/resize.mov
yolo26n-pose,2,"{291: [735, 3, 2, 0, 0], 294: [6, 0, 0, 0, 0]}","{291: [0.993, 0.004, 0.003, 0.0, 0.0], 294: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載1/距離10m/奥/停止素通り/resize.mov
yolo26n-pose,2,"{295: [156, 123, 2, 0, 0], 303: [0, 0, 0, 0, 2]}","{295: [0.555, 0.438, 0.007, 0.0, 0.0], 303: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載1/距離10m/奥/走行横断/resize.mov
yolo26n-pose,2,"{305: [0, 425, 0, 0, 2], 306: [0, 3, 0, 0, 0]}","{305: [0.0, 0.995, 0.0, 0.0, 0.005], 306: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離5m/手前/素通り/resize.mov
yolo26n-pose,1,"{307: [0, 203, 0, 0, 19]}","{307: [0.0, 0.914, 0.0, 0.0, 0.086]}",data_yolo/移動/車載2/距離5m/手前/確認横断/resize.mov
yolo26n-pose,1,"{312: [0, 208, 0, 0, 25]}","{312: [0.0, 0.893, 0.0, 0.0, 0.107]}",data_yolo/移動/車載2/距離5m/手前/不確認横断/resize.mov
yolo26n-pose,3,"{316: [0, 508, 0, 0, 8], 319: [0, 2, 0, 0, 0], 320: [0, 3, 0, 0, 0]}","{316: [0.0, 0.984, 0.0, 0.0, 0.016], 319: [0.0, 1.0, 0.0, 0.0, 0.0], 320: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離5m/手前/停止素通り/resize.mov
yolo26n-pose,1,"{322: [0, 109, 0, 0, 0]}","{322: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離5m/手前/走行横断/resize.mov
yolo26n-pose,1,"{324: [450, 14, 0, 6, 0]}","{324: [0.957, 0.03, 0.0, 0.013, 0.0]}",data_yolo/移動/車載2/距離5m/奥/素通り/resize.mov
yolo26n-pose,3,"{328: [491, 0, 0, 0, 0], 332: [1, 0, 0, 0, 0], 333: [1, 0, 0, 0, 0]}","{328: [1.0, 0.0, 0.0, 0.0, 0.0], 332: [1.0, 0.0, 0.0, 0.0, 0.0], 333: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離5m/奥/確認横断/resize.mov
yolo26n-pose,4,"{337: [566, 3, 0, 0, 0], 338: [1, 0, 0, 0, 0], 341: [4, 0, 0, 0, 0], 343: [1, 0, 0, 0, 0]}","{337: [0.995, 0.005, 0.0, 0.0, 0.0], 338: [1.0, 0.0, 0.0, 0.0, 0.0], 341: [1.0, 0.0, 0.0, 0.0, 0.0], 343: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離5m/奥/不確認横断/resize.mov
yolo26n-pose,2,"{347: [571, 0, 0, 0, 0], 351: [2, 0, 0, 0, 0]}","{347: [1.0, 0.0, 0.0, 0.0, 0.0], 351: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離5m/奥/停止素通り/resize.mov
yolo26n-pose,2,"{355: [277, 0, 0, 0, 0], 356: [0, 0, 0, 0, 1]}","{355: [1.0, 0.0, 0.0, 0.0, 0.0], 356: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載2/距離5m/奥/走行横断/resize.mov
yolo26n-pose,2,"{359: [0, 728, 0, 0, 12], 360: [0, 5, 0, 0, 0]}","{359: [0.0, 0.984, 0.0, 0.0, 0.016], 360: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離10m/手前/素通り/resize.mov
yolo26n-pose,12,"{363: [0, 560, 0, 0, 17], 364: [0, 5, 0, 0, 0], 365: [0, 4, 0, 0, 0], 366: [0, 1, 0, 0, 0], 367: [0, 2, 0, 0, 0], 370: [0, 0, 0, 0, 1], 373: [0, 0, 0, 0, 1], 374: [0, 0, 0, 0, 1], 380: [0, 0, 0, 0, 3], 383: [0, 0, 0, 0, 1], 384: [0, 0, 0, 0, 1], 385: [0, 0, 0, 0, 1]}","{363: [0.0, 0.971, 0.0, 0.0, 0.029], 364: [0.0, 1.0, 0.0, 0.0, 0.0], 365: [0.0, 1.0, 0.0, 0.0, 0.0], 366: [0.0, 1.0, 0.0, 0.0, 0.0], 367: [0.0, 1.0, 0.0, 0.0, 0.0], 370: [0.0, 0.0, 0.0, 0.0, 1.0], 373: [0.0, 0.0, 0.0, 0.0, 1.0], 374: [0.0, 0.0, 0.0, 0.0, 1.0], 380: [0.0, 0.0, 0.0, 0.0, 1.0], 383: [0.0, 0.0, 0.0, 0.0, 1.0], 384: [0.0, 0.0, 0.0, 0.0, 1.0], 385: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載2/距離10m/手前/確認横断/resize.mov
yolo26n-pose,5,"{386: [0, 546, 0, 0, 13], 391: [0, 2, 0, 0, 0], 393: [0, 0, 0, 0, 1], 398: [0, 0, 0, 0, 3], 399: [0, 0, 0, 0, 1]}","{386: [0.0, 0.977, 0.0, 0.0, 0.023], 391: [0.0, 1.0, 0.0, 0.0, 0.0], 393: [0.0, 0.0, 0.0, 0.0, 1.0], 398: [0.0, 0.0, 0.0, 0.0, 1.0], 399: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載2/距離10m/手前/不確認横断/resize.mov
yolo26n-pose,3,"{401: [41, 724, 0, 0, 19], 402: [0, 3, 0, 0, 0], 403: [0, 5, 0, 0, 0]}","{401: [0.052, 0.923, 0.0, 0.0, 0.024], 402: [0.0, 1.0, 0.0, 0.0, 0.0], 403: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離10m/手前/停止素通り/resize.mov
yolo26n-pose,1,"{406: [0, 241, 0, 0, 11]}","{406: [0.0, 0.956, 0.0, 0.0, 0.044]}",data_yolo/移動/車載2/距離10m/手前/走行横断/resize.mov
yolo26n-pose,3,"{419: [634, 0, 0, 0, 0], 420: [2, 0, 0, 0, 0], 422: [6, 0, 0, 0, 0]}","{419: [1.0, 0.0, 0.0, 0.0, 0.0], 420: [1.0, 0.0, 0.0, 0.0, 0.0], 422: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離10m/奥/素通り/resize.mov
yolo26n-pose,4,"{425: [405, 123, 2, 15, 0], 429: [0, 0, 0, 0, 1], 432: [0, 0, 0, 0, 1], 434: [0, 0, 0, 0, 2]}","{425: [0.743, 0.226, 0.004, 0.028, 0.0], 429: [0.0, 0.0, 0.0, 0.0, 1.0], 432: [0.0, 0.0, 0.0, 0.0, 1.0], 434: [0.0, 0.0, 0.0, 0.0, 1.0]}",data_yolo/移動/車載2/距離10m/奥/確認横断/resize.mov
yolo26n-pose,6,"{441: [505, 69, 0, 0, 0], 443: [125, 0, 0, 10, 0], 446: [0, 0, 0, 0, 1], 447: [0, 0, 0, 0, 2], 452: [0, 0, 0, 0, 1], 460: [22, 6, 0, 5, 0]}","{441: [0.88, 0.12, 0.0, 0.0, 0.0], 443: [0.926, 0.0, 0.0, 0.074, 0.0], 446: [0.0, 0.0, 0.0, 0.0, 1.0], 447: [0.0, 0.0, 0.0, 0.0, 1.0], 452: [0.0, 0.0, 0.0, 0.0, 1.0], 460: [0.667, 0.182, 0.0, 0.152, 0.0]}",data_yolo/移動/車載2/距離10m/奥/不確認横断/resize.mov
yolo26n-pose,2,"{463: [654, 0, 0, 0, 0], 468: [6, 0, 0, 0, 0]}","{463: [1.0, 0.0, 0.0, 0.0, 0.0], 468: [1.0, 0.0, 0.0, 0.0, 0.0]}",data_yolo/移動/車載2/距離10m/奥/停止素通り/resize.mov
yolo26n-pose,1,"{471: [265, 51, 1, 0, 0]}","{471: [0.836, 0.161, 0.003, 0.0, 0.0]}",data_yolo/移動/車載2/距離10m/奥/走行横断/resize.mov

yolo26n-pose,1,"{475: [0, 150, 0, 0, 0]}","{475: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/停止/路側/距離5m/Behind/1回目/resize.mov
yolo26n-pose,6,"{475: [0, 244, 0, 0, 0], 478: [0, 3, 0, 0, 0], 479: [0, 2, 0, 0, 0], 482: [0, 5, 0, 0, 0], 483: [0, 4, 0, 0, 0], 484: [0, 11, 0, 0, 0]}","{475: [0.0, 1.0, 0.0, 0.0, 0.0], 478: [0.0, 1.0, 0.0, 0.0, 0.0], 479: [0.0, 1.0, 0.0, 0.0, 0.0], 482: [0.0, 1.0, 0.0, 0.0, 0.0], 483: [0.0, 1.0, 0.0, 0.0, 0.0], 484: [0.0, 1.0, 0.0, 0.0, 0.0]}",data_yolo/停止/路側/距離5m/Behind/3回目/resize.mov
